MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,HI_52_WK,LO_52_WK
N,SM,SRIVASAVI,SRIVASAVI ADHESIVE TAPE L,        49.80,        51.90,        56.70,        50.00,        50.25,                  2447200.00,47000, ,       105.80,        40.50
N,SM,STUDIOLSD,STUDIO LSD LIMITED,        13.10,        13.30,        13.30,        13.05,        13.20,                   316000.00,24000, ,        43.20,        13.00
N,SM,SUBAHOTELS,SUBA HOTELS LIMITED,       143.95,       140.35,       141.90,       140.00,       140.75,                  4564020.00,32400, ,       200.00,       132.00
N,ST,SOCL,SUNDREX OIL COMPANY LTD,        59.05,        56.10,        56.10,        56.10,        56.10,                    89760.00,1600, ,        68.80,        56.10
N,SM,SEL,SUNGARNER ENERGIES LTD,       210.00,       206.20,       210.00,       203.60,       206.60,                   494900.00,2400, ,       601.95,       181.10
N,ST,SUNLITE,SUNLITE RECYCLING IND LTD,       325.35,       325.35,       341.60,       325.35,       340.25,                 26522640.00,78000, ,       341.60,        91.00
N,SM,SUNTECH,SUNTECH INFRA SOLUTIONS L,        41.20,        41.80,        42.85,        41.80,        42.65,                   271440.00,6400, ,       110.00,        37.30
N,SM,SFML,SUPREME FACILITY MGMT LTD,        31.45,        29.60,        31.70,        29.60,        31.70,                   197600.00,6400, ,        65.90,        27.40
N,SM,SUPREMEPWR,SUPREME POWER EQUIPMENT L,       189.50,       190.05,       195.00,       190.00,       191.70,                  3262725.00,17000, ,       248.75,       100.00
N,SM,SURANI,SURANI STEEL TUBES LTD.,        59.95,        59.95,        59.95,        57.55,        57.80,                   177710.00,3000, ,       199.40,        56.50
N,ST,SWARAJ,SWARAJ SUITING LIMITED,       241.35,       242.00,       245.50,       241.05,       243.70,                  4143200.00,17000, ,       287.45,       138.50
N,SM,SWASTIK,SWASTIK PIPE LIMITED,        23.00,        23.85,        24.75,        23.25,        24.65,                   372900.00,15600, ,        64.90,        22.00
N,SM,SYLVANPLY,SYLVAN PLYBOARD (INDIA) L,        59.40,        59.65,        62.00,        59.65,        62.00,                   243300.00,4000, ,        95.00,        55.00
N,SM,SYNOPTICS,SYNOPTICS TECHNOLOGIES L,        56.65,        56.65,        56.65,        56.65,        56.65,                    33990.00,600, ,       129.80,        51.50
N,ST,SYSTANGO,SYSTANGO TECHNOLOGIES LTD,       320.45,       329.90,       336.00,       308.00,       319.00,                 14458100.00,44800, ,       411.00,       192.25
N,SM,TAC,TAC INFOSEC LIMITED,       760.45,       760.00,       766.75,       752.15,       758.30,                 14290460.00,18800, ,      1697.00,       676.00
N,ST,TANKUP,TANKUP ENGINEERS LIMITED,       730.00,       727.85,       766.50,       700.05,       710.00,                  3243225.00,4500, ,       817.60,       152.55
N,SM,TAPIFRUIT,TAPI FRUIT PROCESSING LTD,        72.00,        72.00,        72.00,        68.30,        68.30,                   265762.50,3750, ,       121.80,        60.65
N,ST,TAURIAN,TAURIAN MPS LIMITED,       241.00,       241.00,       253.05,       240.00,       251.00,                  8022120.00,32000, ,       425.00,       193.90
N,SM,TBI,TBI CORN LIMITED,        87.05,        88.25,        91.25,        88.05,        90.85,                  2876910.00,31800, ,       193.60,        75.20
G,ST,TECHD,TECHD CYBERSECURITY LTD,       621.10,       625.95,       625.95,       609.00,       609.00,                 27880320.00,45000, ,       843.60,       366.70
N,ST,TECHERA,TECHERA ENGINEER (IND) L,       212.40,       212.10,       214.90,       206.45,       209.75,                 18046800.00,85600, ,       325.70,       115.60
G,ST,TGL,TEERTH GOPICON LIMITED,        76.65,        78.15,        78.15,        78.15,        78.15,                  2891550.00,37000, ,       618.00,        38.50
N,SM,TEJASCARGO,TEJAS CARGO INDIA LIMITED,       300.00,       300.00,       300.25,       300.00,       300.05,                  2880600.00,9600, ,       363.60,       141.05
N,SM,TCL,THAAI CASTING LIMITED,       100.55,        99.30,       100.00,        97.00,        99.95,                  1653840.00,16800, ,       150.70,        77.15
N,SM,THESL,THINKING HATS ENTER SOL L,        27.30,        27.30,        27.30,        27.30,        27.30,                    81900.00,3000, ,        50.90,        24.65
N,SM,TIMESCAN,TIMESCAN LOGISTICS IND L,        48.60,        47.55,        49.90,        47.55,        49.90,                   389800.00,8000, ,        71.30,        38.40
N,SM,TRANSTEEL,TRANSTEEL SEATING TECH L,       147.85,       146.15,       147.00,       141.00,       142.35,                 12877400.00,89000, ,       167.95,        85.00
N,SM,TECHLABS,TRIDENT TECHLABS LIMITED,       326.20,       326.20,       326.45,       315.00,       322.35,                  2800856.25,8750, ,      1670.00,       295.00
N,SM,TRIDHYA,TRIDHYA TECH LIMITED,        15.10,        14.60,        14.60,        14.55,        14.55,                    87450.00,6000, ,        39.80,        14.00
N,SM,TROM,TROM INDUSTRIES LIMITED,        72.50,        71.85,        72.35,        71.85,        72.15,                   259740.00,3600, ,       263.95,        67.90
N,ST,TRUST,TRUST FINTECH LIMITED,        48.10,        48.10,        49.00,        47.00,        49.00,                   742260.00,15600, ,       173.50,        42.70
N,SM,TSC,TSC INDIA LIMITED,        49.00,        49.00,        49.00,        48.95,        49.00,                   783900.00,16000, ,        79.30,        45.25
N,SM,TUNWAL,TUNWAL E-MOTORS LIMITED,        38.10,        38.00,        38.05,        35.90,        36.05,                  5061900.00,138000, ,        50.75,        27.25
N,SM,UMA,UMA CONVERTER LIMITED,        20.00,        19.65,        19.65,        19.65,        19.65,                    78600.00,4000, ,        45.05,        19.00
N,ST,UNIHEALTH,UNIHEALTH HOSPITALS LTD,       307.00,       307.00,       314.00,       307.00,       311.60,                  9357150.00,30000, ,       390.60,       120.00
N,SM,UNILEX,UNILEX COLOURS AND CHEM L,        37.00,        37.95,        39.00,        37.95,        39.00,                   183920.00,4800, ,        89.00,        30.70
N,SM,UHTL,UNITED HEAT TRANSFER LTD,        56.50,        56.75,        56.75,        54.70,        55.10,                  4109700.00,74000, ,       104.35,        51.50
N,SM,USASEEDS,UPSURGE SEEDS OF AGRI LTD,       151.05,       151.05,       151.05,       144.00,       151.00,                   190909.40,1284, ,       314.40,       130.70
N,SM,URBAN,URBAN ENVIRO WASTE MGMT L,       149.10,       149.50,       153.00,       148.20,       152.45,                  2182680.00,14400, ,       693.65,       136.05
N,SM,USHAFIN,USHA FINANCIAL SERVICES L,        42.05,        42.05,        42.05,        42.05,        42.05,                    67280.00,1600, ,       132.90,        34.10
N,SM,UTSSAV,UTSSAV CZ GOLD JEWELS LTD,       222.90,       224.00,       226.00,       221.00,       225.00,                  3892230.00,17400, ,       297.00,       145.05
N,SM,VMARCIND,V MARC INDIA LIMITED,       674.70,       687.00,       689.55,       655.00,       672.10,                 25310287.50,37750, ,       805.00,       200.30
N,SM,VLINFRA,V.L.INFRAPROJECTS LIMITED,        31.40,        32.00,        32.00,        30.75,        31.50,                   378075.00,12000, ,        63.45,        22.15
N,SM,MADHAVBAUG,VAIDYA SANE AYUR LAB LTD,       286.00,       286.00,       287.95,       271.45,       284.00,                   903780.00,3200, ,       335.00,        81.10
N,SM,DENTALKART,VASA DENTICITY LIMITED,       579.00,       566.20,       567.05,       556.00,       559.55,                  7149962.50,12750, ,       759.00,       533.00
N,SM,VASA,VASA RETAIL & OVERSEA LTD,         5.00,         5.00,         5.00,         5.00,         5.00,                    20000.00,4000, ,         6.70,         3.50
N,SM,VELS,VELS FILM INTERNATIONAL L,        55.50,        58.00,        58.00,        58.00,        58.00,                   139200.00,2400, ,        94.50,        35.15
N,SM,VIGOR,VIGOR PLAST INDIA LIMITED,        73.00,        72.00,        72.00,        71.25,        71.55,                   687200.00,9600, ,        98.00,        69.95
N,SM,VIJAYPD,VIJAYPD CEUTICAL LIMITED,        42.30,        42.30,        42.30,        42.30,        42.30,                   507600.00,12000, ,        55.50,        35.00
N,SM,VILAS,VILAS TRANSCORE LIMITED,       405.80,       408.00,       412.00,       402.00,       403.60,                  3963437.50,9750, ,       673.70,       291.00
N,SM,VILINBIO,VILIN BIO MED LIMITED,        19.95,        20.90,        20.90,        20.90,        20.90,                    83600.00,4000, ,        32.50,        16.50
N,SM,VINSYS,VINSYS IT SERVICES IND LT,       355.50,       355.00,       362.75,       355.00,       361.75,                  3066575.00,8500, ,       475.00,       300.00
N,SM,VINYAS,VINYAS INNOVATIVE TECH L,      1125.00,      1126.00,      1175.00,      1126.00,      1150.10,                  7732590.00,6700, ,      1440.00,       575.80
N,SM,VGINFOTECH,VIRTUAL GALAXY INFOTECH L,       151.85,       152.20,       156.85,       152.20,       155.05,                  2790500.00,18000, ,       208.00,       146.00
N,ST,VISAMAN,VISAMAN GLOBAL SALES LTD,       127.10,       127.25,       130.95,       127.25,       130.30,                  2192200.00,17000, ,       131.00,        34.00
N,SM,VISHNUINFR,VISHNUSURYA PROJ N INFR L,       181.00,       180.00,       180.00,       176.70,       176.70,                   628100.00,3500, ,       288.00,       145.00
N,ST,VIESL,VISION INFRA EQUIP SOL L,       257.00,       257.00,       257.00,       248.05,       251.50,                  2029560.00,8000, ,       307.90,       111.95
N,SM,VITAL,VITAL CHEMTECH LIMITED,        58.80,        56.55,        58.00,        56.55,        56.65,                   341460.00,6000, ,        77.00,        48.10
N,SM,VIVIANA,VIVIANA POWER TECH LTD,       718.85,       730.00,       772.95,       728.00,       764.05,                 18740120.00,24800, ,      1860.00,       598.00
N,ST,VOLERCAR,VOLER CAR LIMITED,       209.00,       209.00,       209.00,       198.55,       208.00,                  5891440.00,28800, ,       255.00,        77.40
N,SM,WINNY,WINNY IMMIGRA & EDU SER L,        75.50,        71.00,        71.00,        71.00,        71.00,                    35500.00,500, ,       346.50,        54.00
N,SM,WINSOL,WINSOL ENGINEERS LIMITED,       158.65,       161.90,       161.90,       161.30,       161.30,                   258340.00,1600, ,       320.00,       151.05
N,SM,WTICAB,WISE TRAVEL INDIA LIMITED,       137.25,       137.25,       137.25,       134.40,       136.80,                   812975.00,6000, ,       204.00,       115.20
N,ST,WOL3D,WOL 3D INDIA LIMITED,       175.00,       172.05,       172.05,       172.05,       172.05,                   172050.00,1000, ,       209.95,        97.00
N,SM,WOMANCART,WOMANCART LIMITED,       274.10,       277.95,       282.75,       268.25,       270.10,                  5020560.00,18400, ,       437.15,       211.15
N,SM,YASHOPTICS,YASH OPTICS & LENS LTD,       122.90,       122.00,       123.50,       118.50,       118.70,                  1060200.00,8800, ,       153.50,        72.60
N,SM,YCCL,YASONS CHEMEX CARE LTD,        13.00,        13.25,        13.25,        13.25,        13.25,                    39750.00,3000, ,        20.25,        11.00
N,SM,YUDIZ,YUDIZ SOLUTIONS LIMITED,        26.90,        27.00,        27.00,        26.90,        26.90,                    86240.00,3200, ,        65.00,        26.30
N,SM,ZTECH,Z-TECH (INDIA) LIMITED,       655.00,       674.00,       674.00,       652.00,       659.65,                 51263235.00,77100, ,       731.15,       460.00
N,SM,ZEAL,ZEAL GLOBAL SERVICES LTD,        93.45,        93.45,        93.45,        93.45,        93.45,                    56070.00,600, ,       184.00,        90.05
N,SM,ZENITHDRUG,ZENITH DRUGS LIMITED,        50.40,        51.00,        52.90,        51.00,        51.10,                   248480.00,4800, ,       107.00,        47.15
