Trade Date,Symbol,Series,Security Name,Category,Last Trade Date,Face Value(Rs.),Issue Size,Close Price/Paid up value(Rs.),Market Cap(Rs.)              
02 JAN 2026,NAHARCAP,EQ,NAHAR CAP & FIN.         ,Listed    ,02 JAN 2026,               5.00,          16746167,            259.10,     4338931869.70  
02 JAN 2026,NAHARINDUS,EQ,NAHAR INDS ENT LTD       ,Listed    ,02 JAN 2026,              10.00,          43205581,            110.65,     4781129593.45
02 JAN 2026,NAHARPOLY,EQ,NAHAR POLY FILMS LIMITED ,Listed    ,02 JAN 2026,               5.00,          24587991,            238.30,     5859564135.20 
02 JAN 2026,NAHARSPING,EQ,NAHAR SPINNING MILLS LTD.,Listed    ,02 JAN 2026,               5.00,          36065303,            194.55,     7017226004.70
02 JAN 2026,NAM-INDIA,EQ,NIPPON L I A M LTD       ,Listed    ,02 JAN 2026,              10.00,         637034489,            892.30,   568425874534.70 
02 JAN 2026,NAMAN,SM,NAMAN INDUSTRE PRXIMA LTD,Listed    ,01 JAN 2026,              10.00,          13065980,             63.00,      823156740.00     
02 JAN 2026,NAMOEWASTE,SM,NAMO EWASTE MANAGEMENT L ,Listed    ,02 JAN 2026,              10.00,          22867515,            184.05,     4208766135.75
02 JAN 2026,NARMADA,BE,NARMADA AGROBASE LIMITED ,Listed    ,02 JAN 2026,              10.00,          37936399,             22.50,      853568977.50   
02 JAN 2026,NATCAPSUQ,EQ,NATURAL CAPSULES LIMITED ,Listed    ,02 JAN 2026,              10.00,          10341154,            197.65,     2044135911.20 
02 JAN 2026,NATCOPHARM,EQ,NATCO PHARMA LTD.        ,Listed    ,02 JAN 2026,               2.00,         179109870,            893.05,   159954069403.50
02 JAN 2026,NATHBIOGEN,EQ,NATH BIO-GENES (I) LTD   ,Listed    ,02 JAN 2026,              10.00,          19004000,            161.15,     3062304560.00
02 JAN 2026,NATIONALUM,EQ,NATIONAL ALUMINIUM CO LTD,Listed    ,02 JAN 2026,               5.00,        1836631787,            330.30,   606639479246.10
02 JAN 2026,NAUKRI,EQ,INFO EDGE (I) LTD        ,Listed    ,02 JAN 2026,               2.00,         648420600,           1367.70,   886844854620.00    
02 JAN 2026,NAVA,EQ,NAVA LIMITED             ,Listed    ,02 JAN 2026,               1.00,         283001276,            573.45,   162287081722.20      
02 JAN 2026,NAVINFLUOR,EQ,NAVIN FLUORINE INT. LTD  ,Listed    ,02 JAN 2026,               2.00,          51222524,           5903.00,   302366559172.00
02 JAN 2026,NAVKARCORP,EQ,NAVKAR CORPORATION LTD.  ,Listed    ,02 JAN 2026,              10.00,         150519181,            101.30,    15250603418.90
02 JAN 2026,NAVKARURB,EQ,NAVKAR URBANSTRUCTURE LTD,Listed    ,02 JAN 2026,               1.00,        1122090422,              1.75,     1941216430.05 
02 JAN 2026,NAVNETEDUL,EQ,NAVNEET EDUCATION LTD    ,Listed    ,02 JAN 2026,               2.00,         221213181,            147.65,    32659914042.85
02 JAN 2026,NAZARA,EQ,NAZARA TECHNOLOGIES LTD  ,Listed    ,02 JAN 2026,               2.00,         370465024,            285.15,   105638101593.60    
02 JAN 2026,NBCC,EQ,NBCC (INDIA) LIMITED     ,Listed    ,02 JAN 2026,               1.00,        2700000000,            122.65,   331209000000.00      
02 JAN 2026,NBIFIN,EQ,N.B.I. IND. FIN. CO. LTD ,Listed    ,02 JAN 2026,               5.00,           2954850,           2232.90,     6597884565.00    
02 JAN 2026,NCC,EQ,NCC LIMITED              ,Listed    ,02 JAN 2026,               2.00,         627846588,            161.50,   101390945496.10       
02 JAN 2026,NCLIND,EQ,NCL INDUSTRIES LIMITED   ,Listed    ,02 JAN 2026,              10.00,          45232790,            207.50,     9385803925.00    
02 JAN 2026,NDGL,EQ,NAGA DHUNSERI GROUP LTD  ,Listed    ,02 JAN 2026,              10.00,           1000000,           2804.00,     2804000000.00      
02 JAN 2026,NDL,EQ,NANDAN DENIM LIMITED     ,Listed    ,02 JAN 2026,               1.00,        1441471680,              2.95,     4266756172.80       
02 JAN 2026,NDLVENTURE,EQ,NDL VENTURES LIMITED     ,Listed    ,02 JAN 2026,              10.00,          33671621,             89.90,     3026742011.70
02 JAN 2026,NDRAUTO,EQ,NDR AUTO COMPONENTS LTD  ,Listed    ,02 JAN 2026,              10.00,          23785304,            821.85,    19547952092.40   
02 JAN 2026,NDRINVIT,IV,NDR INVIT TRUST          ,Listed    ,26 DEC 2025,             100.00,         396012214,            128.00,    50689563392.00  
02 JAN 2026,NDTV,EQ,NDTV LTD                 ,Listed    ,02 JAN 2026,               4.00,         112824717,            100.30,    11314062620.75      
02 JAN 2026,NECCLTD,EQ,NORTH EAST CARRY CORP LTD,Listed    ,02 JAN 2026,              10.00,         100000000,             18.65,     1863000000.00   
02 JAN 2026,NECLIFE,BE,NECTAR LIFESCIENCES LTD. ,Listed    ,02 JAN 2026,               1.00,         224260970,             20.10,     4512130716.40   
02 JAN 2026,NEELAM,SM,NEELAM LINENS & GAR (I) L,Listed    ,02 JAN 2026,              10.00,          20218000,             14.00,      283052000.00    
02 JAN 2026,NELCAST,EQ,NELCAST LIMITED          ,Listed    ,02 JAN 2026,               2.00,          87001200,            105.65,     9192546792.00   
02 JAN 2026,NELCO,EQ,NELCO LTD                ,Listed    ,02 JAN 2026,              10.00,          22818400,            729.60,    16648304640.00     
02 JAN 2026,NEOCHEM,SM,NEOCHEM BIO SOLUTIONS LTD,Listed    ,02 JAN 2026,              10.00,          17120753,             84.45,     1445847590.85   
02 JAN 2026,NEOGEN,EQ,NEOGEN CHEMICALS LIMITED ,Listed    ,02 JAN 2026,              10.00,          26381674,           1154.30,    30452366298.20    
02 JAN 2026,NEPHROCARE,ST,NEPHRO CARE INDIA LIMITED,Listed    ,02 JAN 2026,              10.00,          16486400,            112.30,     1851422720.00
02 JAN 2026,NEPHROPLUS,EQ,NEPHROCARE HEALTH SERV L ,Listed    ,02 JAN 2026,               2.00,         100340717,            474.40,    47601636144.80
02 JAN 2026,NEPTUNE,SM,NEPTUNE PETROCHEMICALS L ,Listed    ,02 JAN 2026,              10.00,          22653500,            199.50,     4519373250.00   
02 JAN 2026,NESCO,EQ,NESCO LTD.               ,Listed    ,02 JAN 2026,               2.00,          70459960,           1245.90,    87786064164.00     
02 JAN 2026,NESTLEIND,EQ,NESTLE INDIA LIMITED     ,Listed    ,02 JAN 2026,               1.00,        1928314320,           1279.70,  2467663835304.00 
02 JAN 2026,NETWEB,EQ,NETWEB TECH INDIA LTD    ,Listed    ,02 JAN 2026,               2.00,          56653868,           3024.10,   171326962218.80    
02 JAN 2026,NETWORK18,EQ,NETWORK18 MEDIA & INV LTD,Listed    ,02 JAN 2026,               5.00,        1542000018,             43.80,    67508760788.05 
02 JAN 2026,NEULANDLAB,EQ,NEULAND LAB LTD.         ,Listed    ,02 JAN 2026,              10.00,          12829889,          15276.00,   195989384364.00
02 JAN 2026,NEWGEN,EQ,NEWGEN SOFTWARE TECH LTD ,Listed    ,02 JAN 2026,              10.00,         142317787,            840.15,   119568288748.05    
02 JAN 2026,NEWJAISA,SM,NEWJAISA TECHNOLOGIES LTD,Listed    ,02 JAN 2026,               5.00,          35670694,             27.40,      977377015.60  
02 JAN 2026,NEXTMEDIA,EQ,NEXT MEDIAWORKS LIMITED  ,Listed    ,02 JAN 2026,              10.00,          66892908,              6.10,      408046738.80 
02 JAN 2026,NFL,EQ,NATIONAL FERT. LTD       ,Listed    ,02 JAN 2026,              10.00,         490578400,             91.65,    44966416144.00       
02 JAN 2026,NGIL,EQ,NAKODA GROUP OF IND. LTD ,Listed    ,02 JAN 2026,              10.00,          17538052,             29.95,      525440037.90      
02 JAN 2026,NGLFINE,EQ,NGL FINE CHEM LIMITED    ,Listed    ,02 JAN 2026,               5.00,           6178024,           1408.10,     8699275594.40   
02 JAN 2026,NH,EQ,NARAYANA HRUDAYALAYA LTD.,Listed    ,02 JAN 2026,              10.00,         204360804,           1921.10,   392597540564.40        
02 JAN 2026,NHIT,IV,NATIONAL HIGHW INFRA TRUS,Listed    ,02 JAN 2026,             100.00,        1936850600,            148.00,   286653888800.00      
02 JAN 2026,NHPC,EQ,NHPC LTD                 ,Listed    ,02 JAN 2026,              10.00,       10045034805,             83.60,   839965810394.10      
02 JAN 2026,NIACL,EQ,THE NEW INDIA ASSU CO LTD,Listed    ,02 JAN 2026,               5.00,        1648000000,            157.05,   258801920000.00     
02 JAN 2026,NIBE,EQ,NIBE LIMITED             ,Listed    ,02 JAN 2026,              10.00,          14501273,           1236.80,    17935174446.40      
02 JAN 2026,NIBL,EQ,NRB INDUS. BEARINGS LTD. ,Listed    ,02 JAN 2026,               2.00,          24230650,             36.40,      881511047.00      
02 JAN 2026,NIDAN,SM,NIDAN LABS AND HEALTH LTD,Listed    ,02 JAN 2026,              10.00,          13900000,             18.85,      262015000.00     
02 JAN 2026,NIITLTD,EQ,NIIT LIMITED             ,Listed    ,02 JAN 2026,               2.00,         136383759,             92.65,    12635955271.35   
02 JAN 2026,NIITMTS,EQ,NIIT LEARNING SYSTEMS LTD,Listed    ,02 JAN 2026,               2.00,         137135439,            414.15,    56794642061.85   
02 JAN 2026,NIKITA,ST,NIKITA GRENTEC RECYCL LTD,Listed    ,01 JAN 2026,              10.00,          24667900,            139.00,     3428838100.00    
02 JAN 2026,NILAINFRA,EQ,NILA INFRASTRUCTURES LTD ,Listed    ,02 JAN 2026,               1.00,         393889200,              9.65,     3797091888.00 
02 JAN 2026,NILASPACES,BE,NILA SPACES LIMITED      ,Listed    ,02 JAN 2026,               1.00,         393889200,             16.10,     6341616120.00
02 JAN 2026,NILKAMAL,EQ,NILKAMAL LIMITED         ,Listed    ,02 JAN 2026,              10.00,          14922525,           1406.40,    20987039160.00  
02 JAN 2026,NINSYS,EQ,NINTEC SYSTEMS LIMITED   ,Listed    ,02 JAN 2026,              10.00,          18576000,            398.50,     7402536000.00    
02 JAN 2026,NIPPOBATRY,EQ,INDO-NATIONAL LIMITED    ,Listed    ,02 JAN 2026,               5.00,           7500000,            413.65,     3102375000.00
02 JAN 2026,NIRAJ,EQ,NIRAJ CEMENT STRUC LTD   ,Listed    ,02 JAN 2026,              10.00,          59694340,             39.25,     2342405901.60     
02 JAN 2026,NIRAJISPAT,EQ,NIRAJ ISPAT IND LTD      ,Listed    ,02 JAN 2026,              10.00,            600000,            201.45,      120876000.00
02 JAN 2026,NIRMAN,SM,NIRMAN AGRI GENTICS LTD  ,Listed    ,02 JAN 2026,              10.00,           8009676,             61.30,      490993138.80    
02 JAN 2026,NITCO,EQ,NITCO LIMITED            ,Listed    ,02 JAN 2026,              10.00,         229116105,             99.15,    22714570649.70     
02 JAN 2026,NITINSPIN,EQ,NITIN SPINNERS LIMITED   ,Listed    ,02 JAN 2026,              10.00,          56220000,            320.15,    17998833000.00 
02 JAN 2026,NITIRAJ,EQ,NITIRAJ ENGINEERS LTD    ,Listed    ,02 JAN 2026,              10.00,          10251000,            186.60,     1912836600.00   
02 JAN 2026,NIVABUPA,EQ,NIVA BUPA HEALTH INS CO L,Listed    ,02 JAN 2026,              10.00,        1847110571,             75.15,   138828830516.35  
02 JAN 2026,NKIND,EQ,NK INDUSTRIES LTD        ,Listed    ,02 JAN 2026,              10.00,           6009900,             69.20,      416005278.00     
02 JAN 2026,NLCINDIA,EQ,NLC INDIA LIMITED        ,Listed    ,02 JAN 2026,              10.00,        1386636609,            272.00,   377165157648.00  
02 JAN 2026,NMDC,EQ,NMDC LTD.                ,Listed    ,02 JAN 2026,               1.00,        8791817550,             84.55,   743172337501.50      
02 JAN 2026,NMSTEEL,SM,NEWMALAYALAM STEEL LTD   ,Listed    ,02 JAN 2026,              10.00,          17287600,             30.05,      519492380.00   
02 JAN 2026,NOCIL,EQ,NOCIL LIMITED            ,Listed    ,02 JAN 2026,              10.00,         167024930,            152.00,    25386119110.70     
02 JAN 2026,NOIDATOLL,EQ,NOIDA TOLL BRIDGE CO LTD ,Listed    ,02 JAN 2026,              10.00,         186195002,              4.10,      765261458.20 
02 JAN 2026,NORBTEAEXP,BE,NORBEN TEA &EXPORTS LTD  ,Listed    ,02 JAN 2026,              10.00,          15544100,             99.35,     1544306335.00
02 JAN 2026,NORTHARC,EQ,NORTHERN ARC CAPITAL LTD ,Listed    ,02 JAN 2026,              10.00,         161571875,            259.45,    41919822968.75  
02 JAN 2026,NOVAAGRI,EQ,NOVA AGRITECH LIMITED    ,Listed    ,02 JAN 2026,               2.00,          92519813,             39.80,     3682288557.40  
02 JAN 2026,NPST,EQ,NETWORK PEOPLE SRV TECH L,Listed    ,02 JAN 2026,              10.00,          20841750,           1410.00,    29386867500.00      
02 JAN 2026,NRAIL,EQ,N R AGARWAL INDS LTD     ,Listed    ,02 JAN 2026,              10.00,          17019100,            475.40,     8090880140.00     
02 JAN 2026,NRBBEARING,EQ,NRB BEARING LIMITED      ,Listed    ,02 JAN 2026,               2.00,          96922600,            269.05,    26077025530.00
02 JAN 2026,NRL,EQ,NUPUR RECYCLERS LIMITED  ,Listed    ,02 JAN 2026,              10.00,          69068995,             56.80,     3923118916.00       
02 JAN 2026,NRVANDANA,ST,N R VANDANA TEX IND LTD  ,Listed    ,02 JAN 2026,              10.00,          23294809,             57.00,     1327804113.00 
02 JAN 2026,NSIL,EQ,NALWA SONS INVESTMENT LTD,Listed    ,02 JAN 2026,              10.00,           5136163,           6543.50,    33608482590.50      
02 JAN 2026,NSLNISP,EQ,NMDC STEEL LIMITED       ,Listed    ,02 JAN 2026,              10.00,        2930605850,             45.70,   133899381286.50   
02 JAN 2026,NTPC,EQ,NTPC LTD                 ,Listed    ,02 JAN 2026,              10.00,        9696666134,            352.10,  3414196145781.40      
02 JAN 2026,NTPCGREEN,EQ,NTPC GREEN ENERGY LIMITED,Listed    ,02 JAN 2026,              10.00,        8426329669,             97.10,   818280874156.60 
02 JAN 2026,NUCLEUS,EQ,NUCLEUS SOFTWARE EXPORTS ,Listed    ,02 JAN 2026,              10.00,          26325306,            920.45,    24231127907.70   
02 JAN 2026,NURECA,EQ,NURECA LIMITED           ,Listed    ,02 JAN 2026,              10.00,          10000175,            302.70,     3027052972.50    
02 JAN 2026,NUVAMA,EQ,NUVAMA WEALTH MANAGE LTD ,Listed    ,02 JAN 2026,               2.00,         181806170,           1468.20,   266927818794.00    
02 JAN 2026,NUVOCO,EQ,NUVOCO VISTAS CORP LTD   ,Listed    ,02 JAN 2026,              10.00,         357156153,            356.55,   127344026352.15    
02 JAN 2026,NXST,RR,NEXUS SELECT TRUST       ,Listed    ,02 JAN 2026,             100.00,        1515000000,            159.70,   241945500000.00      
02 JAN 2026,NXT-INFRA,IV,NXT-INFRA TRUST          ,Listed    ,25 NOV 2025,             100.00,         285000000,            100.05,    28514250000.00 
02 JAN 2026,NYKAA,EQ,FSN E COMMERCE VENTURES  ,Listed    ,02 JAN 2026,               1.00,        2861722531,            264.90,   758070298461.90     
02 JAN 2026,OAL,EQ,ORIENTAL AROMATICS LTD   ,Listed    ,02 JAN 2026,               5.00,          33653576,            289.95,     9757854361.20       
02 JAN 2026,OBCL,EQ,ORISSA BENGAL CARRIER LTD,Listed    ,02 JAN 2026,              10.00,          21082790,             55.10,     1161661729.00      
02 JAN 2026,OBEROIRLTY,EQ,OBEROI REALTY LIMITED    ,Listed    ,02 JAN 2026,              10.00,         363602237,           1730.00,   629031870010.00
02 JAN 2026,OBSCP,SM,OBSC PERFECTION LIMITED  ,Listed    ,02 JAN 2026,              10.00,          24452400,            304.85,     7454314140.00     
02 JAN 2026,OCCLLTD,EQ,OCCL LIMITED             ,Listed    ,02 JAN 2026,               2.00,          49950460,            102.00,     5094946920.00   
02 JAN 2026,ODIGMA,EQ,ODIGMA CONSULTANCY SOL L ,Listed    ,02 JAN 2026,               1.00,          31258450,             32.05,     1001833322.50    
02 JAN 2026,OFSS,EQ,ORACLE FIN SERV SOFT LTD.,Listed    ,02 JAN 2026,               5.00,          87016901,           7731.50,   672771170081.50      
02 JAN 2026,OIL,EQ,OIL INDIA LTD            ,Listed    ,02 JAN 2026,              10.00,        1626607791,            428.85,   697570751170.35       
02 JAN 2026,OILCOUNTUB,EQ,OIL COUNTRY TUBULAR LTD  ,Listed    ,02 JAN 2026,              10.00,          51989530,             61.95,     3221271278.80
02 JAN 2026,OLAELEC,EQ,OLA ELECTRIC MOBILITY LTD,Listed    ,02 JAN 2026,              10.00,        4410829885,             40.90,   180358833997.65   
02 JAN 2026,OLECTRA,EQ,OLECTRA GREENTECH LIMITED,Listed    ,02 JAN 2026,               4.00,          82080737,           1248.00,   102436759776.00   
02 JAN 2026,OLIL,SM,ONECLICK LOGISTICS IND L ,Listed    ,02 JAN 2026,              10.00,           5593163,            305.70,     1709829929.10      
02 JAN 2026,OMAXAUTO,EQ,OMAX AUTOS LTD           ,Listed    ,02 JAN 2026,              10.00,          21371213,            107.80,     2303603049.25  
02 JAN 2026,OMAXE,EQ,OMAXE LIMITED            ,Listed    ,02 JAN 2026,              10.00,         182900540,             80.00,    14630214194.60     
02 JAN 2026,OMFREIGHT,EQ,OM FREIGHT FORWARDERS LTD,Listed    ,02 JAN 2026,              10.00,          33675442,             94.65,     3186707076.45 
02 JAN 2026,OMFURN,SM,OMFURN INDIA LIMITED     ,Listed    ,01 JAN 2026,              10.00,          11774400,             86.45,     1017896880.00    
02 JAN 2026,OMINFRAL,EQ,OM INFRA LIMITED         ,Listed    ,02 JAN 2026,               1.00,          96303809,             98.15,     9451255815.25  
02 JAN 2026,OMKARCHEM,BZ,OMKAR SPL CHEM LTD       ,Listed    ,02 JAN 2026,              10.00,          20578004,              6.05,      124908484.30 
02 JAN 2026,ONDOOR,SM,ON DOOR CONCEPTS LIMITED ,Listed    ,02 JAN 2026,              10.00,           5648612,            117.15,      661734895.80    
02 JAN 2026,ONELIFECAP,BE,ONELIFE CAP ADVISORS LTD ,Listed    ,02 JAN 2026,              10.00,          13360000,             16.00,      213626400.00
02 JAN 2026,ONEPOINT,EQ,ONE POINT ONE SOL LTD    ,Listed    ,02 JAN 2026,               2.00,         262920863,             54.10,    14221389479.65  
02 JAN 2026,ONESOURCE,EQ,ONESOURCE SPECL PHARMA L ,Listed    ,02 JAN 2026,               1.00,         114585136,           1799.50,   206195952232.00 
02 JAN 2026,ONGC,EQ,OIL AND NATURAL GAS CORP.,Listed    ,02 JAN 2026,               5.00,       12580279206,            241.45,  3037634217080.75      
02 JAN 2026,ONMOBILE,EQ,ONMOBILE GLOBAL LTD.     ,Listed    ,02 JAN 2026,              10.00,         106321351,             59.35,     6311235395.35  
02 JAN 2026,ONWARDTEC,EQ,ONWARD TECHNOLOGIES LTD  ,Listed    ,02 JAN 2026,              10.00,          22742970,            303.70,     6907039989.00 
02 JAN 2026,ONYX,SM,ONYX BIOTEC LIMITED      ,Listed    ,02 JAN 2026,              10.00,          18132200,             38.20,      692650040.00      
02 JAN 2026,OPTIEMUS,EQ,OPTIEMUS INFRACOM LTD    ,Listed    ,02 JAN 2026,              10.00,          88209626,            507.05,    44726690863.30  
02 JAN 2026,OPTIVALUE,SM,OPTIVALUE TEK CONSULT LTD,Listed    ,02 JAN 2026,              10.00,          23411400,             81.95,     1918564230.00 
02 JAN 2026,ORBTEXP,EQ,ORBIT EXPORTS LIMITED    ,Listed    ,02 JAN 2026,              10.00,          26511152,            195.20,     5174711758.90   
02 JAN 2026,ORCHASP,EQ,ORCHASP LIMITED          ,Listed    ,02 JAN 2026,               2.00,         319550366,              3.10,      987410630.95   
02 JAN 2026,ORCHPHARMA,EQ,ORCHID PHARMA LIMITED    ,Listed    ,02 JAN 2026,              10.00,          50719105,            794.65,    40303936788.25
02 JAN 2026,ORIANA,SM,ORIANA POWER LIMITED     ,Listed    ,02 JAN 2026,              10.00,          20319150,           2251.75,    45753646012.50    
02 JAN 2026,ORICONENT,BE,ORICON ENTERPRISES LTD   ,Listed    ,02 JAN 2026,               2.00,         157047715,             60.00,     9422862900.00 
02 JAN 2026,ORIENTALTL,EQ,ORIENTAL TRIMEX LTD      ,Listed    ,02 JAN 2026,              10.00,          73507265,              8.30,      608640154.20
02 JAN 2026,ORIENTBELL,EQ,ORIENT BELL LIMITED      ,Listed    ,02 JAN 2026,              10.00,          14697476,            303.35,     4458479344.60
02 JAN 2026,ORIENTCEM,EQ,ORIENT CEMENT LTD.       ,Listed    ,02 JAN 2026,               1.00,         205459873,            173.75,    35698652933.75 
02 JAN 2026,ORIENTCER,EQ,ORIENT CERATECH LIMITED  ,Listed    ,02 JAN 2026,               1.00,         119639200,             55.05,     6588530744.00 
02 JAN 2026,ORIENTELEC,EQ,ORIENT ELECTRIC LIMITED  ,Listed    ,02 JAN 2026,               1.00,         213365899,            176.90,    37742293874.10
02 JAN 2026,ORIENTHOT,EQ,ORIENT HOTELS LTD        ,Listed    ,02 JAN 2026,               1.00,         178599180,            107.95,    19276209497.40 
02 JAN 2026,ORIENTLTD,EQ,ORIENT PRESS LIMITED     ,Listed    ,02 JAN 2026,              10.00,          10000000,             77.00,      770000000.00 
02 JAN 2026,ORIENTPPR,EQ,ORIENT PAPER AND INDS LTD,Listed    ,02 JAN 2026,               1.00,         212185822,             23.15,     4909979921.10 
02 JAN 2026,ORIENTTECH,EQ,ORIENT TECHNOLOGIES LTD  ,Listed    ,02 JAN 2026,              10.00,          41641742,            447.60,    18638843719.20
02 JAN 2026,ORISSAMINE,EQ,ORISSA MIN DEV CO LTD    ,Listed    ,02 JAN 2026,               1.00,           6000000,           5162.00,    30972000000.00
02 JAN 2026,ORKLAINDIA,EQ,ORKLA INDIA LIMITED      ,Listed    ,02 JAN 2026,               1.00,         136989230,            635.40,    87042956742.00
02 JAN 2026,ORTINGLOBE,BE,ORTIN GLOBAL LIMITED     ,Listed    ,02 JAN 2026,              10.00,           8131392,             14.15,      115059196.80
02 JAN 2026,OSEINTRUST,IV,ORIENTAL INFRATRUST      ,Listed    ,Not Traded ,             100.00,         583483081,             83.50,    48720837263.50
02 JAN 2026,OSELDEVICE,ST,OSEL DEVICES LIMITED     ,Listed    ,02 JAN 2026,              10.00,          17694600,            550.40,     9739107840.00
02 JAN 2026,OSIAHYPER,EQ,OSIA HYPER RETAIL LIMITED,Listed    ,02 JAN 2026,               1.00,         164573900,             15.60,     2564061362.00 
02 JAN 2026,OSWALAGRO,EQ,OSWAL AGRO MILLS LTD     ,Listed    ,02 JAN 2026,              10.00,         134234776,             58.85,     7902401263.10 
02 JAN 2026,OSWALGREEN,EQ,OSWAL GREENTECH LIMITED  ,Listed    ,02 JAN 2026,              10.00,         256809159,             33.70,     8651900566.70
02 JAN 2026,OSWALPUMPS,EQ,OSWAL PUMPS LIMITED      ,Listed    ,02 JAN 2026,               1.00,         113977414,            528.45,    60231364428.30
02 JAN 2026,OSWALSEEDS,EQ,SHREEOSWAL S AND CHE LTD ,Listed    ,02 JAN 2026,               2.00,          91470000,             17.70,     1620848400.00
02 JAN 2026,OWAIS,SM,OWAIS METAL & MINERAL    ,Listed    ,02 JAN 2026,              10.00,          18182398,            256.05,     4655603007.90     
02 JAN 2026,PACEDIGITK,EQ,PACE DIGITEK LIMITED     ,Listed    ,02 JAN 2026,               2.00,         215851327,            188.95,    40785108236.65
02 JAN 2026,PAGEIND,EQ,PAGE INDUSTRIES LTD      ,Listed    ,02 JAN 2026,              10.00,          11153874,          35775.00,   399029842350.00   
02 JAN 2026,PAISALO,EQ,PAISALO DIGITAL LIMITED  ,Listed    ,02 JAN 2026,               1.00,         909521874,             36.30,    33015644026.20   
02 JAN 2026,PAKKA,EQ,PAKKA LIMITED            ,Listed    ,02 JAN 2026,              10.00,          44948100,            108.95,     4897095495.00     
02 JAN 2026,PALASHSECU,EQ,PALASH SECURITIES LTD    ,Listed    ,02 JAN 2026,              10.00,          10003102,            107.25,     1072632627.45
02 JAN 2026,PALREDTEC,EQ,PALRED TECHNOLOGIES LTD  ,Listed    ,02 JAN 2026,              10.00,          12232566,             47.15,      576765486.90 
02 JAN 2026,PANACEABIO,EQ,PANACEA BIOTEC LTD       ,Listed    ,02 JAN 2026,               1.00,          61250746,            379.85,    23266095868.10
02 JAN 2026,PANACHE,BE,PANACHE DIGILIFE LIMITED ,Listed    ,02 JAN 2026,              10.00,          15228000,            325.45,     4955952600.00   
02 JAN 2026,PANAMAPET,EQ,PANAMA PETROCHEM LTD     ,Listed    ,02 JAN 2026,               2.00,          60493598,            311.55,    18846780456.90 
02 JAN 2026,PANSARI,BE,PANSARI DEVELOPERS LTD   ,Listed    ,02 JAN 2026,              10.00,          17446800,            300.10,     5235784680.00   
02 JAN 2026,PAR,EQ,PAR DRUGS AND CHEM LTD   ,Listed    ,02 JAN 2026,              10.00,          12304636,            101.30,     1246459626.80       
02 JAN 2026,PARACABLES,EQ,PARAMOUNT COMM LTD       ,Listed    ,02 JAN 2026,               2.00,         305209814,             39.40,    12025266671.60
02 JAN 2026,PARADEEP,EQ,PARADEEP PHOSPHATES LTD  ,Listed    ,02 JAN 2026,              10.00,         816345658,            164.55,   134337841480.50  
02 JAN 2026,PARAGMILK,EQ,PARAG MILK FOODS LTD.    ,Listed    ,02 JAN 2026,              10.00,         125109554,            304.55,    38102114670.70 
02 JAN 2026,PARAGON,SM,PARAGON FINE S.C. LTD.   ,Listed    ,02 JAN 2026,              10.00,          19566000,             41.85,      818837100.00   
02 JAN 2026,PARAMATRIX,SM,PARAMATRIX TECHNOLOGIES L,Listed    ,30 DEC 2025,              10.00,          11048000,             77.90,      860639200.00
02 JAN 2026,PARAMOUNT,SM,PARAMOUNT DYE TEC LIMITED,Listed    ,02 JAN 2026,              10.00,           6942651,             49.45,      343314091.95 
02 JAN 2026,PARAS,EQ,PARAS DEF AND SPCE TECH L,Listed    ,02 JAN 2026,               5.00,          80587330,            683.75,    55101586887.50     
02 JAN 2026,PARASPETRO,EQ,PARAS PETROFILS LTD.     ,Listed    ,02 JAN 2026,               1.00,         334221000,              1.95,      651730950.00
02 JAN 2026,PARIN,ST,PARIN ENTERPRISES LIMITED,Listed    ,02 JAN 2026,              10.00,          11118000,            587.20,     6528489600.00     
02 JAN 2026,PARKHOSPS,EQ,PARK MEDI WORLD LIMITED  ,Listed    ,02 JAN 2026,               2.00,         431930864,            149.75,    64673008266.70 
02 JAN 2026,PARKHOTELS,EQ,PARKHOTELS               ,Listed    ,02 JAN 2026,               1.00,         213374246,            135.10,    28822593149.70
02 JAN 2026,PARSVNATH,EQ,PARSVNATH DEVELOPER LTD  ,Listed    ,02 JAN 2026,               5.00,         435181170,             10.60,     4604216778.60 
02 JAN 2026,PARTH,SM,PARTH ELEC & ENG LTD     ,Listed    ,02 JAN 2026,              10.00,          13667955,            206.50,     2822432707.50     
02 JAN 2026,PARTYCRUS,SM,PARTY CRUISERS LIMITED   ,Listed    ,02 JAN 2026,              10.00,          11940601,             91.10,     1087788751.10 
02 JAN 2026,PASHUPATI,EQ,PASHUPATI COTSPIN LIMITED,Listed    ,02 JAN 2026,              10.00,          15784000,            808.60,    12762942400.00 
02 JAN 2026,PASUPTAC,EQ,PASUPATI ACRYLON LIMITED ,Listed    ,02 JAN 2026,              10.00,          89133121,             51.35,     4576094432.15  
02 JAN 2026,PATANJALI,EQ,PATANJALI FOODS LIMITED  ,Listed    ,02 JAN 2026,               2.00,        1087828245,            557.00,   605920332465.00 
02 JAN 2026,PATELENG,EQ,PATEL ENGINEERING LTD.   ,Listed    ,02 JAN 2026,               1.00,         992141937,             28.80,    28593530624.35  
02 JAN 2026,PATELRMART,EQ,PATEL RETAIL LIMITED     ,Listed    ,02 JAN 2026,              10.00,          33400528,            202.95,     6778637157.60
02 JAN 2026,PATILAUTOM,SM,PATIL AUTOMATION LIMITED ,Listed    ,02 JAN 2026,              10.00,          21820800,            179.00,     3905923200.00
